order_id,customer_id,order_purchase_date,order_status,delivery_days,order_delivered_date,delivery_days_clean,signup_date,state,acquisition_channel,customer_segment,age,item_count,product_revenue,freight_value,primary_category,payment_type,payment_installments,payment_value,review_score,order_month,low_review
O000848,C00649,2024-08-11,delivered,8,2024-08-19,8.0,2025-02-07,AZ,Referral,New,41.0,1,58.38,21.08,Home,credit_card,6,79.46,5,2024-08,0
O000849,C00033,2024-08-09,delivered,3,2024-08-12,3.0,2024-02-08,TX,Paid Search,New,50.0,2,75.11,30.849999999999998,Beauty,credit_card,6,105.96,3,2024-08,0
O000850,C00844,2025-04-18,processing,8,,,2024-01-16,TX,Social,Returning,40.0,3,145.65,44.099999999999994,Beauty,credit_card,5,189.75,5,2025-04,0
O000851,C00167,2024-03-03,delivered,3,2024-03-06,3.0,2024-05-14,CA,Referral,New,23.0,1,7.34,11.24,Electronics,credit_card,6,18.58,5,2024-03,0
O000852,C00939,2024-11-09,delivered,8,2024-11-17,8.0,2024-07-12,NC,Referral,New,36.0,2,74.11,21.84,Electronics,credit_card,2,95.95,3,2024-11,0
O000853,C00958,2025-06-05,delivered,3,2025-06-08,3.0,2024-09-23,FL,Referral,VIP,44.0,1,43.41,14.43,Books,credit_card,4,57.84,3,2025-06,0
O000854,C00990,2025-04-16,delivered,7,2025-04-23,7.0,2024-11-26,TX,Paid Search,VIP,36.0,2,92.53999999999999,27.87,Electronics,credit_card,5,120.41,2,2025-04,1
O000855,C00558,2024-12-11,delivered,4,2024-12-15,4.0,2025-01-02,TX,Paid Search,VIP,32.0,2,143.21,18.849999999999998,Beauty,credit_card,6,162.06,3,2024-12,0
O000856,C00322,2025-06-13,processing,8,,,2024-02-15,NC,Organic,New,43.0,2,80.9,10.55,Beauty,credit_card,5,91.45,1,2025-06,1
O000857,C01058,2024-09-06,delivered,6,2024-09-04,,2024-11-20,NC,Paid Search,VIP,21.0,3,251.95000000000002,30.589999999999996,Beauty,credit_card,6,282.54,4,2024-09,0
O000858,C00671,2024-12-13,canceled,11,,,2025-02-04,CO,Paid Search,New,34.0,1,87.14,19.72,Electronics,credit_card,4,0.0,2,2024-12,1
O000859,C00763,2024-11-11,delivered,13,2024-11-24,13.0,2025-02-02,WA,Social,New,36.0,1,26.99,5.63,Beauty,credit_card,5,32.62,1,2024-11,1
O000860,C00164,2024-03-23,delivered,4,2024-03-27,4.0,2024-06-19,TX,Organic,Returning,39.0,3,65.69,37.58,Fashion,voucher,6,103.27,4,2024-03,0
O000861,C00749,2024-03-20,delivered,9,2024-03-29,9.0,2024-05-11,NY,Organic,New,56.0,1,26.57,12.1,Books,credit_card,1,38.67,5,2024-03,0
O000862,C00697,2025-04-26,canceled,6,,,2024-10-30,TX,Paid Search,New,36.0,2,82.00999999999999,18.82,Electronics,credit_card,3,0.0,1,2025-04,1
O000863,C00351,2024-05-21,delivered,5,2024-05-26,5.0,2024-08-11,FL,Referral,New,42.0,3,61.42,34.89,Electronics,voucher,3,96.31,5,2024-05,0
O000864,C00921,2024-08-14,delivered,4,2024-08-18,4.0,2025-01-01,CA,Paid Search,New,32.0,1,71.2,11.29,Grocery,paypal,4,82.49,4,2024-08,0
O000865,C00161,2024-12-18,delivered,13,2024-12-31,13.0,2025-02-22,IL,Referral,VIP,29.0,1,34.26,6.78,Grocery,paypal,1,41.04,3,2024-12,0
O000866,C00864,2024-11-26,delivered,11,2024-12-07,11.0,2024-11-20,CA,Organic,New,25.0,1,65.49,10.1,Home,credit_card,3,75.59,4,2024-11,0
O000867,C01154,2024-10-28,delivered,4,2024-11-01,4.0,2025-01-17,NC,Email,New,24.0,1,45.49,5.96,Electronics,credit_card,6,51.45,5,2024-10,0
O000868,C00681,2025-06-04,delivered,2,2025-06-06,2.0,2024-10-30,NY,Paid Search,Returning,37.0,2,85.25,23.71,Books,credit_card,5,108.96,5,2025-06,0
O000869,C00126,2025-03-05,delivered,7,2025-03-12,7.0,2024-08-25,TX,Organic,New,45.0,3,131.10999999999999,48.86,Books,credit_card,4,179.97,5,2025-03,0
O000870,C00664,2025-05-17,delivered,3,2025-05-20,3.0,2024-03-26,CO,Referral,Returning,47.0,2,40.71,21.8,Fashion,credit_card,5,62.51,5,2025-05,0
O000871,C00635,2025-01-04,delivered,2,2025-01-06,2.0,2024-03-17,CA,Referral,Returning,44.0,2,102.05,25.2,Electronics,debit_card,2,127.25,5,2025-01,0
O000872,C00663,2025-06-04,delivered,6,2025-06-10,6.0,2024-01-15,CA,Organic,Returning,26.0,1,39.39,6.62,Electronics,credit_card,1,46.01,5,2025-06,0
O000873,C00328,2024-12-08,delivered,4,2024-12-12,4.0,2024-01-16,NC,Organic,Returning,19.0,2,73.78999999999999,36.33,Grocery,debit_card,5,110.12,5,2024-12,0
O000874,C00752,2024-11-10,delivered,8,2024-11-18,8.0,2024-03-03,NC,Paid Search,New,48.0,1,25.86,6.21,Fashion,credit_card,4,32.07,5,2024-11,0
O000875,C00317,2025-03-19,delivered,6,2025-03-25,6.0,2024-11-02,TX,Organic,Returning,48.0,1,54.07,9.74,Grocery,credit_card,4,63.81,5,2025-03,0
O000876,C00670,2025-04-13,processing,7,,,2024-02-25,FL,Organic,New,43.0,1,46.42,9.55,Sports,credit_card,6,55.97,5,2025-04,0
O000877,C00714,2024-04-02,delivered,3,2024-04-05,3.0,2024-11-16,TX,Organic,Returning,35.0,3,104.58,41.36,Electronics,debit_card,1,145.94,5,2024-04,0
O000878,C00776,2025-05-02,delivered,7,2025-05-09,7.0,2025-02-03,TX,Referral,New,25.0,3,184.41,37.13,Electronics,credit_card,1,221.54,4,2025-05,0
O000879,C00958,2025-01-19,delivered,3,2025-01-22,3.0,2024-09-23,FL,Referral,VIP,44.0,2,51.58,15.400000000000002,Books,voucher,3,66.98,4,2025-01,0
O000880,C01060,2025-04-26,delivered,2,2025-04-28,2.0,2024-05-10,TX,Paid Search,Returning,38.0,2,70.44999999999999,31.669999999999998,Electronics,paypal,3,102.12,5,2025-04,0
O000881,C00933,2025-01-31,delivered,4,2025-02-04,4.0,2024-04-18,FL,Paid Search,New,43.0,3,132.63,36.81,Beauty,credit_card,6,169.44,3,2025-01,0
O000882,C00956,2025-05-10,delivered,6,2025-05-16,6.0,2024-09-13,GA,Social,Returning,36.0,3,105.13999999999999,50.71,Beauty,credit_card,6,155.85,5,2025-05,0
O000883,C01043,2024-07-08,delivered,5,2024-07-13,5.0,2024-06-23,FL,Paid Search,New,52.0,2,94.67999999999999,23.72,Electronics,credit_card,5,118.4,5,2024-07,0
O000884,C00291,2024-05-28,delivered,6,2024-06-03,6.0,2024-12-05,CA,Paid Search,New,24.0,1,11.65,4.68,Home,debit_card,5,16.33,4,2024-05,0
O000885,C00352,2024-05-31,delivered,5,2024-06-05,5.0,2024-01-19,CA,Organic,New,61.0,2,72.68,24.17,Beauty,credit_card,3,96.85,5,2024-05,0
O000886,C00640,2024-06-27,delivered,15,2024-07-12,15.0,2025-02-02,TX,Social,New,36.0,2,79.85,14.07,Electronics,credit_card,3,93.92,2,2024-06,1
O000887,C00559,2024-06-09,delivered,4,2024-06-13,4.0,2024-11-28,NY,Email,Returning,42.0,1,39.93,11.37,Books,credit_card,3,51.3,5,2024-06,0
O000888,C00843,2024-09-24,delivered,4,2024-09-28,4.0,2025-01-16,TX,Paid Search,Returning,50.0,2,122.67,16.82,Books,voucher,6,139.49,4,2024-09,0
O000889,C00012,2024-06-02,delivered,8,2024-06-10,8.0,2025-02-13,IL,Paid Search,Returning,30.0,3,86.69999999999999,50.18,Fashion,credit_card,4,136.88,3,2024-06,0
O000890,C00167,2024-05-14,delivered,9,2024-05-23,9.0,2024-05-14,CA,Referral,New,23.0,1,47.98,5.56,Grocery,credit_card,3,53.54,3,2024-05,0
O000891,C00897,2024-11-02,canceled,8,,,2024-08-01,NC,Social,New,33.0,2,68.05,33.82,Grocery,credit_card,4,0.0,5,2024-11,0
O000892,C00987,2025-03-08,delivered,1,2025-03-09,1.0,2024-09-15,NY,Referral,New,39.0,1,19.37,7.25,Beauty,paypal,6,26.62,4,2025-03,0
O000893,C00363,2024-05-03,delivered,5,2024-05-08,5.0,2024-04-03,TX,Paid Search,Returning,36.0,1,21.09,10.48,Grocery,credit_card,4,31.57,4,2024-05,0
O000894,C00374,2024-10-27,delivered,2,2024-10-29,2.0,2024-06-05,AZ,Organic,New,31.0,3,145.48000000000002,36.31,Beauty,paypal,1,181.79,4,2024-10,0
O000895,C00674,2025-01-04,delivered,7,2025-01-11,7.0,2024-02-09,WA,Paid Search,New,23.0,1,14.01,16.68,Electronics,credit_card,4,30.69,4,2025-01,0
O000896,C00573,2025-01-26,delivered,5,2025-01-31,5.0,2024-04-28,CA,Organic,New,40.0,3,103.52,38.76,Books,credit_card,4,142.28,5,2025-01,0
O000897,C00204,2024-04-19,delivered,4,2024-04-23,4.0,2024-10-20,WA,Referral,Returning,57.0,3,107.84,36.6,Sports,paypal,5,144.44,3,2024-04,0
O000898,C00601,2025-02-08,delivered,6,2025-02-14,6.0,2024-09-15,WA,Referral,New,43.0,3,149.68,29.67,Books,credit_card,1,179.35,4,2025-02,0
O000899,C00984,2024-03-13,delivered,8,2024-03-21,8.0,2024-09-29,CA,Paid Search,New,29.0,1,26.66,9.78,Fashion,credit_card,4,36.44,5,2024-03,0
O000900,C00876,2024-06-20,canceled,7,,,2024-07-30,FL,Paid Search,New,29.0,2,31.25,36.36,Home,debit_card,3,0.0,1,2024-06,1
O000901,C00981,2024-07-29,delivered,6,2024-08-04,6.0,2024-09-04,AZ,Organic,New,36.0,3,62.43,46.19,Fashion,credit_card,3,108.62,4,2024-07,0
O000902,C00773,2025-04-05,delivered,3,2025-04-08,3.0,2024-01-03,NY,Social,Returning,45.0,1,47.06,9.9,Electronics,credit_card,1,56.96,5,2025-04,0
O000903,C01053,2024-05-30,delivered,6,2024-06-05,6.0,2024-07-29,CA,Social,New,30.0,2,73.69,28.43,Electronics,paypal,5,102.12,5,2024-05,0
O000904,C00300,2025-03-03,delivered,5,2025-03-08,5.0,2024-01-10,FL,Organic,New,51.0,1,21.97,15.34,Fashion,paypal,5,37.31,5,2025-03,0
O000905,C00056,2025-06-08,delivered,2,2025-06-10,2.0,2024-01-19,NY,Email,New,41.0,1,19.75,20.76,Fashion,paypal,5,40.51,5,2025-06,0
O000906,C00137,2025-05-26,delivered,3,2025-05-29,3.0,2024-09-10,CA,Paid Search,Returning,36.0,3,74.66,28.689999999999998,Books,credit_card,5,103.35,4,2025-05,0
O000907,C01191,2024-07-21,delivered,7,2024-07-28,7.0,2024-06-23,GA,Social,New,37.0,2,48.83,25.53,Beauty,credit_card,3,74.36,5,2024-07,0
O000908,C00769,2024-04-14,delivered,3,2024-04-17,3.0,2024-02-28,CA,Referral,Returning,22.0,2,53.54,20.259999999999998,Fashion,debit_card,1,73.8,5,2024-04,0
O000909,C00298,2024-06-13,delivered,6,2024-06-19,6.0,2024-07-03,CA,Paid Search,New,31.0,3,100.85,29.029999999999998,Books,voucher,5,129.88,5,2024-06,0
O000910,C01025,2025-02-25,processing,5,,,2024-12-11,NY,Email,Returning,39.0,1,55.72,19.99,Grocery,paypal,6,75.71,4,2025-02,0
O000911,C00372,2024-06-01,delivered,5,2024-06-06,5.0,2024-10-04,TX,Organic,New,41.0,1,16.45,14.73,Grocery,paypal,3,31.18,1,2024-06,1
O000912,C00717,2024-12-29,delivered,5,2025-01-03,5.0,2024-08-05,WA,Organic,Returning,31.0,3,181.81,40.96,Beauty,credit_card,2,222.77,5,2024-12,0
O000913,C00300,2024-08-23,delivered,5,2024-08-28,5.0,2024-01-10,FL,Organic,New,51.0,1,42.27,14.89,Fashion,credit_card,4,57.16,5,2024-08,0
O000914,C00114,2025-02-24,delivered,3,2025-02-27,3.0,2024-07-11,AZ,Paid Search,Returning,41.0,1,28.99,12.51,Home,credit_card,4,41.5,5,2025-02,0
O000915,C00322,2024-12-10,delivered,11,2024-12-21,11.0,2024-02-15,NC,Organic,New,43.0,1,26.09,3.22,Fashion,credit_card,6,29.31,5,2024-12,0
O000916,C00274,2024-12-01,delivered,6,2024-12-07,6.0,2025-02-06,NY,Social,Returning,35.0,2,37.66,22.47,Fashion,credit_card,6,60.13,4,2024-12,0
O000917,C00664,2025-03-03,delivered,7,2025-03-10,7.0,2024-03-26,CO,Referral,Returning,47.0,2,67.72,20.85,Books,credit_card,3,88.57,4,2025-03,0
O000918,C00025,2025-05-23,canceled,8,,,2024-11-24,CO,Referral,New,34.0,2,126.31,38.4,Fashion,credit_card,2,0.0,2,2025-05,1
O000919,C00288,2024-08-19,delivered,4,2024-08-23,4.0,2024-08-28,TX,Paid Search,New,36.0,3,64.89,29.200000000000003,Beauty,credit_card,4,94.09,5,2024-08,0
O000920,C00682,2024-11-04,delivered,11,2024-11-15,11.0,2024-02-27,NY,Organic,New,20.0,1,16.88,7.75,Home,credit_card,6,24.63,4,2024-11,0
O000921,C00473,2024-12-20,processing,9,,,2024-06-30,NY,Social,New,27.0,3,129.86,34.489999999999995,Home,credit_card,3,164.35,5,2024-12,0
O000922,C00764,2025-03-22,delivered,5,2025-03-27,5.0,2025-01-28,TX,Paid Search,New,33.0,1,20.62,16.04,Electronics,debit_card,1,36.66,4,2025-03,0
O000923,C00787,2024-10-13,delivered,3,2024-10-16,3.0,2024-01-14,IL,Organic,VIP,42.0,1,34.14,6.57,Home,voucher,3,40.71,5,2024-10,0
O000924,C01159,2024-08-24,delivered,5,2024-08-29,5.0,2024-06-10,AZ,Organic,New,41.0,3,113.1,42.09,Books,credit_card,3,155.19,3,2024-08,0
O000925,C01004,2025-04-02,delivered,8,2025-04-10,8.0,2025-01-07,NC,Referral,New,32.0,3,61.44,35.94,Fashion,credit_card,3,97.38,2,2025-04,1
O000926,C00274,2025-05-23,delivered,3,2025-05-26,3.0,2025-02-06,NY,Social,Returning,35.0,2,56.480000000000004,37.739999999999995,Electronics,credit_card,5,94.22,2,2025-05,1
O000927,C00832,2024-11-23,delivered,11,2024-12-04,11.0,2024-04-11,WA,Paid Search,Returning,29.0,3,96.94,46.63,Home,credit_card,6,143.57,4,2024-11,0
O000928,C00753,2024-04-18,delivered,4,2024-04-22,4.0,2024-02-06,CA,Referral,New,21.0,3,112.58999999999999,33.55,Books,credit_card,3,146.14,3,2024-04,0
O000929,C00714,2024-07-15,delivered,5,2024-07-20,5.0,2024-11-16,TX,Organic,Returning,35.0,1,29.59,14.07,Sports,credit_card,3,43.66,5,2024-07,0
O000930,C00959,2024-10-04,delivered,4,2024-10-08,4.0,2025-02-12,IL,Referral,New,26.0,3,148.61,44.769999999999996,Electronics,credit_card,2,193.38,5,2024-10,0
O000931,C00178,2025-01-25,delivered,7,2025-02-01,7.0,2024-03-08,TX,Email,New,18.0,3,145.13,39.5,Books,debit_card,2,184.63,4,2025-01,0
O000932,C00451,2025-01-09,delivered,10,2025-01-19,10.0,2025-02-07,IL,Paid Search,Returning,54.0,3,160.39,33.24,Electronics,credit_card,3,193.63,4,2025-01,0
O000933,C00980,2025-03-21,delivered,5,2025-03-26,5.0,2024-08-25,NC,Organic,Returning,34.0,1,32.05,20.87,Beauty,credit_card,3,52.92,4,2025-03,0
O000934,C01071,2024-03-15,delivered,4,2024-03-19,4.0,2024-10-10,CA,Referral,New,57.0,1,30.14,3.08,Sports,paypal,3,33.22,5,2024-03,0
O000935,C00045,2024-10-05,delivered,6,2024-10-11,6.0,2024-01-29,WA,Organic,Returning,35.0,2,74.19,20.3,Electronics,voucher,4,94.49,4,2024-10,0
O000936,C00566,2025-01-24,delivered,5,2025-01-29,5.0,2024-04-09,NC,Referral,Returning,28.0,3,84.02,26.939999999999998,Books,credit_card,3,110.96,5,2025-01,0
O000937,C00318,2025-06-07,processing,1,,,2024-11-01,TX,Organic,New,44.0,2,73.97999999999999,31.200000000000003,Fashion,credit_card,6,105.18,3,2025-06,0
O000938,C00202,2024-05-06,delivered,4,2024-05-10,4.0,2025-01-16,CA,Paid Search,VIP,36.0,2,148.84,33.89,Books,credit_card,4,182.73,5,2024-05,0
O000939,C00069,2025-04-18,delivered,2,2025-04-20,2.0,2024-02-02,CA,Paid Search,Returning,37.0,1,19.43,5.96,Home,credit_card,3,25.39,3,2025-04,0
O000940,C00646,2024-03-04,delivered,7,2024-03-11,7.0,2024-05-17,CA,Paid Search,Returning,19.0,3,99.13,36.1,Beauty,voucher,3,135.23,4,2024-03,0
O000941,C00801,2024-06-01,delivered,4,2024-06-05,4.0,2024-01-06,NY,Paid Search,New,57.0,3,102.92,41.81,Electronics,credit_card,1,144.73,5,2024-06,0
O000942,C00638,2025-04-03,delivered,5,2025-04-08,5.0,2024-05-04,NY,Referral,New,35.0,1,37.97,3.91,Home,credit_card,2,41.88,5,2025-04,0
O000943,C00443,2025-03-05,delivered,6,2025-03-11,6.0,2024-02-25,IL,Paid Search,New,36.0,3,216.83999999999997,52.89,Beauty,voucher,2,269.73,1,2025-03,1
O000944,C00926,2025-06-01,processing,5,,,2025-02-01,TX,Social,New,18.0,3,234.52999999999997,54.58,Electronics,credit_card,4,289.11,1,2025-06,1
O000945,C00783,2024-12-08,delivered,10,2024-12-18,10.0,2024-02-21,FL,Organic,VIP,38.0,3,84.6,42.96,Beauty,credit_card,3,127.56,5,2024-12,0
O000946,C01091,2024-12-15,delivered,8,2024-12-23,8.0,2024-07-30,GA,Organic,New,50.0,2,36.51,34.620000000000005,Books,credit_card,5,71.13,2,2024-12,1
O000947,C00417,2024-11-07,delivered,12,2024-11-19,12.0,2025-02-11,IL,Organic,Returning,25.0,2,37.41,24.060000000000002,Beauty,credit_card,4,61.47,1,2024-11,1
O000948,C00287,2024-10-27,delivered,4,2024-10-31,4.0,2024-03-08,NY,Paid Search,Returning,38.0,2,75.69,16.38,Electronics,credit_card,3,92.07,3,2024-10,0
O000949,C00547,2024-10-28,delivered,8,2024-11-05,8.0,2024-06-29,GA,Social,New,27.0,2,44.5,36.84,Books,voucher,2,81.34,4,2024-10,0
O000950,C00609,2024-07-16,delivered,6,2024-07-22,6.0,2025-02-10,CA,Organic,New,47.0,1,16.53,4.93,Sports,paypal,2,21.46,4,2024-07,0
O000951,C00550,2025-04-06,delivered,2,2025-04-08,2.0,2024-10-12,AZ,Organic,Returning,32.0,3,107.9,34.11,Beauty,credit_card,2,142.01,3,2025-04,0
O000952,C00999,2024-08-15,delivered,7,2024-08-22,7.0,2025-02-07,NC,Referral,New,46.0,2,76.34,28.229999999999997,Fashion,debit_card,2,104.57,4,2024-08,0
O000953,C00055,2024-12-13,delivered,9,2024-12-22,9.0,2024-07-28,NC,Social,Returning,47.0,1,25.56,4.45,Sports,credit_card,2,30.01,3,2024-12,0
O000954,C00634,2025-01-09,canceled,3,,,2024-06-08,IL,Organic,New,45.0,3,139.67000000000002,60.53,Home,credit_card,4,0.0,4,2025-01,0
O000955,C00517,2024-11-08,delivered,8,2024-11-16,8.0,2025-01-05,TX,Organic,Returning,25.0,3,162.55,43.47,Books,credit_card,5,206.02,2,2024-11,1
O000956,C00254,2024-12-13,delivered,11,2024-12-24,11.0,2024-05-18,AZ,Social,New,32.0,2,113.22,34.91,Fashion,credit_card,1,148.13,5,2024-12,0
O000957,C00770,2024-03-23,delivered,5,2024-03-28,5.0,2024-06-07,NY,Email,Returning,24.0,2,107.87,19.0,Grocery,credit_card,4,126.87,5,2024-03,0
O000958,C00962,2024-07-27,delivered,6,2024-08-02,6.0,2024-06-20,WA,Email,New,40.0,3,107.2,41.52,Fashion,credit_card,2,148.72,1,2024-07,1
O000959,C00656,2024-09-27,delivered,10,2024-10-07,10.0,2024-08-11,NC,Paid Search,New,31.0,2,65.91,29.05,Electronics,paypal,2,94.96,5,2024-09,0
O000960,C00102,2024-09-02,delivered,4,2024-09-06,4.0,2024-03-24,CA,Organic,New,33.0,3,199.57999999999998,13.14,Beauty,credit_card,5,212.72,5,2024-09,0
O000961,C00091,2025-05-01,delivered,5,2025-05-06,5.0,2024-07-01,CA,Organic,Returning,49.0,2,106.9,26.229999999999997,Beauty,credit_card,5,133.13,4,2025-05,0
O000962,C00506,2025-04-26,delivered,4,2025-04-30,4.0,2024-07-09,GA,Organic,New,32.0,3,114.50999999999999,46.53,Home,credit_card,5,161.04,3,2025-04,0
O000963,C00802,2025-01-29,delivered,6,2025-02-04,6.0,2024-05-06,TX,Referral,New,48.0,3,139.77,31.42,Sports,voucher,5,171.19,4,2025-01,0
O000964,C00377,2024-08-13,delivered,4,2024-08-17,4.0,2024-11-05,FL,Paid Search,New,38.0,2,66.15,28.880000000000003,Electronics,credit_card,2,95.03,5,2024-08,0
O000965,C00371,2024-03-24,delivered,8,2024-04-01,8.0,2024-05-20,CA,Paid Search,Returning,29.0,3,181.36,39.07,Beauty,credit_card,4,220.43,4,2024-03,0
O000966,C01033,2025-02-18,delivered,3,2025-02-21,3.0,2024-11-02,IL,Paid Search,Returning,40.0,3,104.56,41.7,Home,credit_card,2,146.26,1,2025-02,1
O000967,C00018,2025-04-20,delivered,1,2025-04-21,1.0,2024-02-23,NY,Paid Search,New,43.0,3,99.78,41.120000000000005,Home,debit_card,2,140.9,5,2025-04,0
O000968,C00096,2024-10-17,delivered,5,2024-10-22,5.0,2024-05-01,FL,Organic,New,39.0,2,77.45,18.54,Grocery,credit_card,2,95.99,3,2024-10,0
O000969,C00187,2025-03-24,delivered,6,2025-03-30,6.0,2024-03-10,NC,Organic,Returning,32.0,1,38.41,17.51,Beauty,credit_card,2,55.92,5,2025-03,0
O000970,C01181,2025-05-12,delivered,6,2025-05-18,6.0,2024-09-12,TX,Referral,Returning,39.0,3,80.71,26.55,Beauty,credit_card,2,107.26,5,2025-05,0
O000971,C00598,2024-11-12,processing,11,,,2024-11-23,IL,Organic,Returning,31.0,2,71.11,15.41,Electronics,credit_card,4,86.52,1,2024-11,1
O000972,C00190,2024-06-07,delivered,2,2024-06-09,2.0,2024-05-06,WA,Organic,New,49.0,1,39.54,16.83,Books,voucher,4,56.37,5,2024-06,0
O000973,C00373,2024-03-11,delivered,5,2024-03-16,5.0,2024-06-21,TX,Paid Search,Returning,39.0,3,113.26,37.58,Grocery,paypal,5,150.84,4,2024-03,0
O000974,C01164,2025-02-19,delivered,3,2025-02-22,3.0,2024-08-11,TX,Referral,New,18.0,1,64.77,16.64,Sports,credit_card,3,81.41,4,2025-02,0
O000975,C00834,2024-11-20,canceled,8,,,2024-03-01,TX,Referral,New,19.0,3,83.67,33.81,Books,credit_card,4,0.0,2,2024-11,1
O000976,C00269,2024-05-12,delivered,2,2024-05-14,2.0,2024-09-14,TX,Organic,VIP,25.0,1,32.6,3.72,Electronics,credit_card,3,36.32,4,2024-05,0
O000977,C00289,2024-03-26,delivered,5,2024-03-31,5.0,2024-08-15,TX,Referral,New,25.0,1,48.32,11.9,Sports,paypal,6,60.22,5,2024-03,0
O000978,C00090,2025-05-30,canceled,8,,,2024-12-15,FL,Paid Search,Returning,26.0,1,25.61,4.09,Fashion,voucher,6,0.0,1,2025-05,1
O000979,C00928,2024-07-29,delivered,5,2024-08-03,5.0,2024-05-06,FL,Organic,Returning,44.0,1,83.54,19.4,Electronics,voucher,1,102.94,5,2024-07,0
O000980,C00165,2024-08-01,processing,2,,,2024-06-24,AZ,Referral,Returning,48.0,2,40.67,30.81,Books,credit_card,5,71.48,1,2024-08,1
O000981,C00344,2024-12-21,delivered,7,2024-12-28,7.0,2024-08-04,NY,Social,New,36.0,2,36.31,24.840000000000003,Electronics,credit_card,5,61.15,5,2024-12,0
O000982,C00419,2024-08-19,delivered,5,2024-08-24,5.0,2024-05-04,TX,Email,New,36.0,3,145.32,17.88,Beauty,credit_card,2,163.2,4,2024-08,0
O000983,C00746,2025-05-04,delivered,9,2025-05-13,9.0,2024-06-01,WA,Paid Search,Returning,36.0,2,66.9,24.240000000000002,Beauty,credit_card,1,91.14,3,2025-05,0
O000984,C00728,2025-01-15,canceled,4,,,2024-02-06,WA,Email,New,18.0,1,58.64,14.86,Fashion,credit_card,2,0.0,1,2025-01,1
O000985,C00960,2024-08-16,delivered,1,2024-08-17,1.0,2024-06-21,NC,Paid Search,New,34.0,1,17.66,17.06,Beauty,credit_card,2,34.72,5,2024-08,0
O000986,C00357,2024-07-04,delivered,1,2024-07-05,1.0,2024-03-04,GA,Organic,New,40.0,3,124.64,22.58,Beauty,debit_card,2,147.22,5,2024-07,0
O000987,C00463,2025-04-09,delivered,6,2025-04-15,6.0,2024-11-10,CA,Paid Search,New,18.0,1,25.88,14.14,Sports,debit_card,4,40.02,5,2025-04,0
O000988,C00467,2024-12-04,delivered,9,2024-12-13,9.0,2024-03-10,NY,Social,Returning,35.0,1,16.17,16.12,Beauty,debit_card,4,32.29,3,2024-12,0
O000989,C00057,2025-05-06,delivered,6,2025-05-12,6.0,2024-08-17,NC,Organic,Returning,23.0,1,52.74,21.31,Home,credit_card,3,74.05,4,2025-05,0
O000990,C00886,2024-08-10,delivered,5,2024-08-15,5.0,2024-11-04,TX,Referral,New,44.0,1,24.85,6.57,Home,voucher,6,31.42,5,2024-08,0
O000991,C00643,2024-03-10,delivered,6,2024-03-16,6.0,2024-12-24,NY,Organic,Returning,44.0,3,104.6,40.19,Books,credit_card,2,144.79,3,2024-03,0
O000992,C00571,2025-04-27,delivered,6,2025-05-03,6.0,2025-02-02,NY,Paid Search,Returning,39.0,3,128.70000000000002,36.21,Fashion,debit_card,2,164.91,3,2025-04,0
O000993,C01195,2024-06-21,delivered,7,2024-06-28,7.0,2024-08-08,AZ,Paid Search,New,42.0,1,78.5,6.55,Electronics,debit_card,2,85.05,5,2024-06,0
O000994,C00215,2025-04-02,delivered,7,2025-04-09,7.0,2024-11-05,TX,Paid Search,New,27.0,2,77.85,16.99,Beauty,credit_card,2,94.84,4,2025-04,0
O000995,C01163,2025-01-28,delivered,5,2025-02-02,5.0,2024-12-22,CA,Organic,Returning,21.0,3,98.26,42.06,Sports,credit_card,5,140.32,5,2025-01,0
O000996,C00817,2024-06-17,delivered,4,2024-06-21,4.0,2024-01-19,FL,Organic,New,33.0,1,31.73,10.89,Sports,debit_card,2,42.62,3,2024-06,0
O000997,C00266,2025-02-19,delivered,4,2025-02-23,4.0,2024-09-01,AZ,Email,New,43.0,1,43.11,10.11,Books,credit_card,1,53.22,3,2025-02,0
O000998,C00815,2024-04-08,delivered,5,2024-04-13,5.0,2024-11-22,TX,Organic,New,39.0,2,78.86,24.33,Books,debit_card,5,103.19,5,2024-04,0
O000999,C00907,2024-09-01,delivered,3,2024-09-04,3.0,2024-06-21,GA,Email,Returning,44.0,3,127.55,57.66,Fashion,debit_card,6,185.21,4,2024-09,0
O001000,C00435,2024-08-15,delivered,5,2024-08-20,5.0,2024-07-01,NY,Social,New,25.0,1,29.93,7.09,Books,credit_card,3,37.02,5,2024-08,0
O001001,C00414,2025-01-03,delivered,7,2025-01-10,7.0,2024-02-25,CO,Paid Search,New,34.0,1,25.19,13.36,Beauty,credit_card,6,38.55,3,2025-01,0
O001002,C01003,2024-11-07,delivered,14,2024-11-21,14.0,2024-08-22,IL,Organic,Returning,45.0,3,89.94,32.44,Fashion,credit_card,2,122.38,5,2024-11,0
O001003,C00193,2024-12-13,delivered,8,2024-12-21,8.0,2024-09-12,CA,Organic,New,33.0,2,73.81,28.869999999999997,Fashion,credit_card,6,102.68,1,2024-12,1
O001004,C00017,2024-10-10,delivered,6,2024-10-16,6.0,2024-08-03,GA,Social,VIP,30.0,2,93.28,29.979999999999997,Books,debit_card,5,123.26,1,2024-10,1
O001005,C00800,2025-02-11,delivered,5,2025-02-16,5.0,2024-07-04,NY,Email,New,38.0,3,138.07,39.36,Home,credit_card,4,177.43,4,2025-02,0
